match_id,home_team,away_team,score
8975,SZUFLA SE III. ↔,MAFC III.-PANCHO,10 : 6
8974,Lendület SE I.-Ybl Tervező ↔,KFKI Petőfi SK III.,10 : 6
8973,Brumi Szöcske Team ↔,Erzsébeti Hajós III.,2 : 14
9016,Budai XI SE VII.-Dunaholding ↔,Puskás DSK I.,7 : 9
8984,KFKI Petőfi SK III. ↔,Brumi Szöcske Team,15 : 1
8980,Sanitas-Budó SE IV. ↔,ABC Centerline III.,4 : 12
8982,Budai XI SE VIII.-MAFILM ↔,SZUFLA SE III.,3 : 13
8986,ESMTK II. ↔,KSI SE IX.-MIKI II.,13 : 3
8987,Ikarus BSE II. ↔,OTP SK II.,6 : 10
8983,MAFC III.-PANCHO ↔,Lendület SE I.-Ybl Tervező,4 : 12
8985,Erzsébeti Hajós III. ↔,Puskás DSK I.,6 : 10
9000,Budai XI SE VIII.-MAFILM ↔,Brumi Szöcske Team,14 : 2
8993,OTP SK II. ↔,ESMTK II.,7 : 9
9003,Erzsébeti Hajós III. ↔,OTP SK II.,6 : 10
8994,KSI SE IX.-MIKI II. ↔,Erzsébeti Hajós III.,7 : 9
8995,ABC Centerline III. ↔,Ikarus BSE II.,8 : 8
8988,Puskás DSK I. ↔,KFKI Petőfi SK III.,14 : 2
8989,Brumi Szöcske Team ↔,MAFC III.-PANCHO,4 : 12
8999,Budai XI SE VII.-Dunaholding ↔,Lendület SE I.-Ybl Tervező,5 : 11
9002,KFKI Petőfi SK III. ↔,KSI SE IX.-MIKI II.,10 : 6
8998,Sanitas-Budó SE IV. ↔,SZUFLA SE III.,3 : 13
8997,BEAC II.-Magyar-Lakk DKK ↔,ABC Centerline III.,6 : 10
9001,MAFC III.-PANCHO ↔,Puskás DSK I.,5 : 11
8991,SZUFLA SE III. ↔,Budai XI SE VII.-Dunaholding,6 : 10
8981,Budai XI SE VII.-Dunaholding ↔,BEAC II.-Magyar-Lakk DKK,9 : 7
9010,OTP SK II. ↔,KFKI Petőfi SK III.,12 : 4
9011,KSI SE IX.-MIKI II. ↔,MAFC III.-PANCHO,10 : 6
9012,ABC Centerline III. ↔,ESMTK II.,5 : 11
9009,Ikarus BSE II. ↔,Erzsébeti Hajós III.,15 : 1
9005,Puskás DSK I. ↔,Budai XI SE VIII.-MAFILM,15 : 1
9007,Lendület SE I.-Ybl Tervező ↔,Sanitas-Budó SE IV.,12 : 4
9008,SZUFLA SE III. ↔,BEAC II.-Magyar-Lakk DKK,14 : 2
9028,ABC Centerline III. ↔,Erzsébeti Hajós III.,8 : 8
9019,KFKI Petőfi SK III. ↔,Ikarus BSE II.,7 : 9
9015,Sanitas-Budó SE IV. ↔,Brumi Szöcske Team,13 : 3
9017,Budai XI SE VIII.-MAFILM ↔,KSI SE IX.-MIKI II.,7 : 9
9014,BEAC II.-Magyar-Lakk DKK ↔,Lendület SE I.-Ybl Tervező,5 : 11
9004,ESMTK II. ↔,Ikarus BSE II.,13 : 3
9018,MAFC III.-PANCHO ↔,OTP SK II.,9 : 7
9013,SZUFLA SE III. ↔,ABC Centerline III.,10 : 6
8992,BEAC II.-Magyar-Lakk DKK ↔,Sanitas-Budó SE IV.,12 : 4
9020,Erzsébeti Hajós III. ↔,ESMTK II.,4 : 12
9026,OTP SK II. ↔,Budai XI SE VIII.-MAFILM,13 : 3
9025,Ikarus BSE II. ↔,MAFC III.-PANCHO,7 : 9
9027,KSI SE IX.-MIKI II. ↔,Budai XI SE VII.-Dunaholding,10 : 6
9024,ESMTK II. ↔,KFKI Petőfi SK III.,10 : 6
9021,Puskás DSK I. ↔,Sanitas-Budó SE IV.,15 : 1
9023,Lendület SE I.-Ybl Tervező ↔,SZUFLA SE III.,8 : 8
9022,Brumi Szöcske Team ↔,BEAC II.-Magyar-Lakk DKK,2 : 14
9061,Budai XI SE VII.-Dunaholding ↔,OTP SK II.,8 : 8
9035,KFKI Petőfi SK III. ↔,Erzsébeti Hajós III.,7 : 9
9032,Sanitas-Budó SE IV. ↔,KSI SE IX.-MIKI II.,5 : 11
9031,BEAC II.-Magyar-Lakk DKK ↔,Puskás DSK I.,7 : 9
9034,MAFC III.-PANCHO ↔,ESMTK II.,7 : 9
9030,SZUFLA SE III. ↔,Brumi Szöcske Team,11 : 5
9042,OTP SK II. ↔,Sanitas-Budó SE IV.,14 : 2
9043,KSI SE IX.-MIKI II. ↔,BEAC II.-Magyar-Lakk DKK,11 : 5
9044,ABC Centerline III. ↔,KFKI Petőfi SK III.,12 : 4
9040,ESMTK II. ↔,Budai XI SE VIII.-MAFILM,11 : 5
9041,Ikarus BSE II. ↔,Budai XI SE VII.-Dunaholding,8 : 8
9036,Puskás DSK I. ↔,SZUFLA SE III.,8 : 8
9037,Brumi Szöcske Team ↔,Lendület SE I.-Ybl Tervező,1 : 15
9050,Budai XI SE VII.-Dunaholding ↔,ESMTK II.,6 : 10
9049,Sanitas-Budó SE IV. ↔,Ikarus BSE II.,5 : 11
9048,BEAC II.-Magyar-Lakk DKK ↔,OTP SK II.,8 : 8
9052,MAFC III.-PANCHO ↔,KFKI Petőfi SK III.,12 : 4
9046,Lendület SE I.-Ybl Tervező ↔,Puskás DSK I.,12 : 4
9047,SZUFLA SE III. ↔,KSI SE IX.-MIKI II.,15 : 1
9045,Brumi Szöcske Team ↔,ABC Centerline III.,2 : 14
