match_id,home_team,away_team,score
9120,BKV Előre SC III. ↔,Szent Pál Akadémia I.,8 : 8
9125,ABC Centerline II. ↔,Kőbánya SC II.,4 : 0
9122,Csepeli Vállalkozások AE I. ↔,Puskás DSK II.,13 : 3
9124,SZÜV ASE I. ↔,Lendület SE II.-Népegészségügy,9 : 7
9126,Budai XI SE VI. ↔,Pestújhelyi SC IV.,14 : 2
9127,Sanitas-Budó SE II. ↔,KSI SE VII.-PPKO,13 : 3
9121,BEAC I. ↔,KSI Senior-KFKI SK IV.,12 : 4
9123,KSI SE X. ↔,Ferencvárosi Vasutas SK,12 : 4
9131,Pestújhelyi SC IV. ↔,ABC Centerline II.,4 : 12
9104,BEAC I. ↔,Szent Pál Akadémia I.,3 : 13
9128,Puskás DSK II. ↔,BEAC I.,9 : 7
9134,Ferencvárosi Vasutas SK ↔,Csepeli Vállalkozások AE I.,4 : 12
9132,Kőbánya SC II. ↔,SZÜV ASE I.,7 : 9
9133,Lendület SE II.-Népegészségügy ↔,KSI SE X.,3 : 13
9130,KSI SE VII.-PPKO ↔,Budai XI SE VI.,10 : 6
9135,Szent Pál Akadémia I. ↔,Sanitas-Budó SE II.,8 : 8
9129,KSI Senior-KFKI SK IV. ↔,BKV Előre SC III.,5 : 11
9142,ABC Centerline II. ↔,KSI SE VII.-PPKO,7 : 9
9136,KSI Senior-KFKI SK IV. ↔,Szent Pál Akadémia I.,2 : 14
9141,SZÜV ASE I. ↔,Pestújhelyi SC IV.,15 : 1
9143,Budai XI SE VI. ↔,Sanitas-Budó SE II.,3 : 13
9138,BEAC I. ↔,Ferencvárosi Vasutas SK,13 : 3
9140,KSI SE X. ↔,Kőbánya SC II.,10 : 6
